WTHR_YEAR,WTHR_MM,WTHR_REGN,WTHR_AVG_TEMP,WTHR_AVG_H_TEMP,WTHR_AVG_L_TEMP,WTHR_AVG_PRECIP,WTHR_AVG_WNDSPD,WTHR_MX_WNDSPD,WTHR_AVG_PRESS,WTHR_MX_PRESS,WTHR_MN_PRESS,WTHR_AVG_SEA_PRESS,WTHR_MX_SEA_PRESS,WTHR_MN_SEA_PRESS,WTHR_AVG_RHUM,WTHR_MN_RHUM,WTHR_SUM_SUNHR
2007,4,부산,13.2,17.5,9.7,65.5,3.8,15.1,1007.6,1020,995.4,1015.9,1028.4,1003.7,53,10,218.7
2007,5,부산,17.8,21.8,14.5,116.6,3.6,10.3,1000.6,1011.2,983.8,1008.8,1019.5,991.8,65,19,247.5
2007,6,부산,20.5,23.8,18,94.5,3.1,12,1000.9,1006.7,990.4,1009,1014.9,998.3,74,26,147.3
2007,7,부산,22.8,25.4,20.8,301.5,2.8,11.8,997.2,1003.6,985.5,1005.2,1012.6,993.4,80,47,127.2
2007,8,부산,26.7,29.5,24.5,128.1,3.4,11.1,1002,1009.3,991.6,1009.8,1017.2,999.4,78,42,180.3
2007,9,부산,22.9,26,20.6,210.2,3.6,12.4,1004.1,1013.5,993.7,1012.1,1021.7,1001.6,76,35,120.1
2007,10,부산,18.3,22.5,15.4,119,2.7,9.6,1010.2,1018.5,1001.9,1018.4,1026.8,1009.9,64,25,175
2007,11,부산,11.9,16.1,8.5,0,3,11.5,1013.5,1024.2,1004.8,1021.9,1032.9,1013.1,47,10,219.5
2007,12,부산,7.3,11.1,4.3,46,3.3,11.8,1012,1022.2,998.6,1020.6,1031,1007.1,51,16,183
2007,1,불명,1,6.4,-3.5,13.8,2.1,10.2,1025.3,1032.6,1015.6,1027.9,1035.9,1018.1,77,37,199.4
2007,2,불명,4.1,10.4,-1.2,44.2,2.2,10.2,1020.2,1032.3,1007.1,1022.8,1033.8,1010.4,76,26,203.4
2007,3,불명,6.7,12.3,1.8,111.3,2.6,11.9,1017.5,1030.4,1001.1,1019.5,1033.5,1003.4,78,37,204
2007,4,불명,11.4,17.5,5.7,37.2,2.5,9.7,1015.5,1027.9,1004.6,1017.4,1030.6,1006.9,76,21,247.1
2007,5,불명,17.4,23.4,12.1,112.2,2.5,9.5,1007.8,1019.1,1000.6,1009.9,1022.1,995.7,78,27,269.3
2007,6,불명,21.4,26.5,17,93.5,2,7.8,1008.6,1015.2,998.4,1010,1020,1000.9,90,54,224.1
2007,7,불명,23.4,27.4,20.4,252.1,1.9,8.9,1004.8,1012.5,996.5,1006.2,1013.5,997.8,93,54,175.5
2007,8,불명,25.9,30.1,22.7,319.5,2,9.1,1009,1016.4,999.4,1010.7,1018.9,1001.4,95,66,238.3
2007,9,불명,21.2,25.2,18.2,390.9,2,10.6,1012.4,1023.6,1002.2,1015.6,1025.9,1005.3,91,52,159.1
2007,10,불명,14.9,20.7,10.4,58.1,1.8,8.4,1018.4,1027.4,1009.1,1020.8,1031.1,1011.3,83,36,214.6
2007,11,불명,7.1,13.4,1.9,15.4,2,8.6,1022.7,1033.1,1015.5,1024.7,1035.8,1017.5,76,32,219.5
2007,12,불명,2.7,7.5,-1.2,32.6,2.2,9.3,1021.3,1033.7,1010.7,1024.5,1036.4,1013.8,81,44,194.4
2007,1,서울,0.4,4.1,-2.8,10.8,2,8,1015.6,1022.7,999,1026.5,1033.8,1009.8,56,18,181.9
2007,2,서울,4,8.7,0.1,12.6,2.3,8.6,1010.6,1021.1,998.2,1021.3,1031.8,1008.8,53,13,171.5
2007,3,서울,6.1,10.3,2.3,123.5,2.7,10,1007.5,1017.9,987.4,1018.1,1028.5,997.5,60,15,147.1
2007,4,서울,11.4,16.1,7.5,41.1,2.8,9.4,1005.6,1017.5,995.7,1016,1028.1,1005.9,53,14,191.8
2007,5,서울,18.1,23.4,13.6,137.6,2.6,8.7,997.8,1008.6,980,1007.8,1018.8,989.8,62,17,197.3
2007,6,서울,23.2,27.7,19.2,54.5,2.3,6.9,998.5,1004.1,988.9,1008.4,1013.9,998.6,61,13,175.2
2007,7,서울,24.2,27.8,21.3,274.1,2.4,7.3,994.7,1002.3,986.1,1004.5,1012.1,995.7,75,35,91.5
2007,8,서울,26.5,29.9,23.8,237.6,2.6,9.9,998.7,1007.1,987.4,1008.4,1016.9,996.9,75,23,105.7
2007,9,서울,21.5,25.1,18.6,241.9,2.5,8,1002.5,1012.7,994,1012.4,1022.9,1003.7,74,36,85.1
2007,10,서울,15.1,19.6,11.3,39.5,2.1,8,1009.4,1017,1000.4,1019.7,1027.3,1010.2,63,13,170.9
2007,11,서울,6.7,11.4,2.8,26.4,2.2,7.7,1013.2,1023.4,1004.2,1023.8,1034.3,1014.6,55,15,188.5
2007,12,서울,1.8,5.4,-1.4,12.7,2.4,8.5,1011.8,1023.5,1000.3,1022.7,1034.7,1011.1,60,24,140.8
2007,1,울산,4.8,9.9,0.8,3,2.2,8.6,1020.2,1028.1,1003.8,1024.4,1032.4,1007.9,46,11,181.5
2007,2,울산,7.1,12.6,2.2,49.3,2.1,7.7,1015.8,1027.6,999.2,1020,1031.8,1003.3,56,13,180
2007,3,울산,8.8,14.2,4.2,82.1,2.4,9.5,1013.4,1026.3,994.7,1017.7,1030.6,998.7,60,18,187.3
2007,4,울산,13.5,19.3,8.2,30.5,2.6,10.7,1011.4,1024.1,998.7,1015.6,1028.4,1002.6,56,16,212.5
2007,5,울산,18.8,24.8,13.8,84.4,2.4,10.1,1004.2,1015.5,986.2,1008.2,1019.6,990.2,65,20,235.9
2007,6,울산,21.7,26.1,17.9,118,2.1,7.6,1004.9,1011.1,994.3,1008.9,1015.2,998.2,77,35,154
2007,7,울산,24,27.7,20.9,216.3,1.8,8.9,1001.1,1007.9,992.1,1005.1,1011.9,996,83,46,115.7
2007,8,울산,27.5,31.6,24,171.4,2.3,8.1,1005.6,1012.9,995.7,1009.5,1016.8,999.4,78,43,172.4
2007,9,울산,22.1,25.5,19.3,228.5,2.1,10,1008.5,1018.5,997.7,1012.5,1022.6,1001.6,83,39,96.5
2007,10,울산,16.7,21.8,12.6,110.7,1.8,7.6,1014.5,1023.3,1005.9,1018.7,1027.5,1009.9,74,27,158.6
2007,11,울산,9.6,15.6,4.5,2,1.8,8.3,1017.7,1028.2,1008.3,1022,1032.5,1012.4,58,15,208.5
2007,12,울산,5.4,10,1.6,39.6,2.2,10,1016.3,1026.4,1002.4,1020.6,1030.8,1006.7,58,20,180.2
2007,1,인천,0.1,4,-3.2,5.2,2.9,14.4,1020.7,1027.9,1004.4,1027.3,1034,1013.4,65,20,192.5
2007,2,인천,3,7.4,-0.7,7.5,3.2,12,1015.6,1026,1003.2,1022,1031.9,1010.4,63,14,185.4
2007,3,인천,5,8.9,1.4,91.9,3.8,16,1012.4,1022.7,992,1018.7,1029.2,997.5,70,19,162.3
2007,4,인천,9.7,13.7,6.3,45.8,3.9,11.5,1010.4,1022.3,999.9,1016.3,1028.1,1005.9,69,19,220
2007,5,인천,15.6,19.9,11.8,146.5,3.8,11.7,1002.4,1013.2,985.1,1007.9,1018.8,993.7,71,21,218.1
2007,6,인천,20.9,25.1,17.4,52.4,2.7,9.7,1003.2,1008.7,993.3,1008.8,1014.3,998.6,70,17,203
2007,7,인천,22.3,25.9,19.6,232,2.6,10.3,999.2,1006.9,990.4,1004.6,1012.9,995.9,82,43,130.3
2007,8,인천,24.8,27.8,22.4,275.5,3.2,13.4,1003.1,1011.5,990.7,1008.4,1016.8,995.9,86,48,127.7
2007,9,인천,20.9,24.3,18.1,247,2.7,12.2,1007.1,1017.5,996.2,1012.8,1023.3,1004.6,78,40,158.1
2007,10,인천,14.4,18.5,11,31.1,2.5,12.1,1014.3,1021.8,1005.2,1020.5,1027.7,1011,69,31,185.9
2007,11,인천,6.8,11,3,24.4,2.8,12.2,1018.2,1028.4,1008,1024.6,1034.4,1015.6,62,23,200.8
2007,12,인천,1.9,5.6,-1.4,8.5,3.2,12.5,1016.9,1029.1,1005.6,1023.4,1036,1012.3,67,29,155.4
2007,1,전남,2.9,7.4,-0.9,10.7,3.5,14.2,1024.5,1031.4,1014.7,1027,1034,1017.6,76,37,180.7
2007,2,전남,5.6,11.1,0.9,68.2,3.5,13.7,1019.3,1027.8,1006,1021.8,1031.3,1007.7,76,24,203.2
2007,3,전남,7.8,12.9,3.4,130,3.9,16,1017.1,1025.5,997.8,1019.3,1029.3,1001.9,78,37,182.8
2007,4,전남,11.7,17.1,6.5,44.7,3.3,13.7,1015.2,1026.2,999.8,1017.4,1029.2,1005.6,76,17,216.1
2007,5,전남,17.2,22.4,12.7,135.3,3.5,11.4,1007.8,1017.4,992.7,1009.9,1020.3,995.6,78,23,242.7
2007,6,전남,20.8,24.7,17.7,43.8,2.7,10.2,1007,1012.4,996.5,1009.6,1015.1,1000.6,90,38,144.2
2007,7,전남,23.7,27.3,21,268.7,2.8,13.3,1003.1,1010.4,992.5,1005.7,1012.2,994.6,93,53,142.5
2007,8,전남,26.3,30,23.6,305.9,3.1,14.3,1007.2,1015.4,992.8,1010.3,1018.2,1001.1,95,66,194.4
2007,9,전남,22,25.3,19.3,451.7,3.3,18.4,1009.6,1019.4,993.9,1012.4,1022.4,999.5,91,42,130.5
2007,10,전남,16.3,21.1,12.2,99.1,3,11.7,1017.4,1024.6,1005.8,1019.8,1031.1,1011.1,83,36,214.6
2007,11,전남,9.1,14.5,4.5,2.6,3.5,12.9,1021.9,1031.7,1012.3,1024.3,1034.8,1017.5,76,32,203.4
2007,12,전남,5.2,9.2,1.6,46.9,3.7,12.9,1020.5,1032.1,1010.7,1022.9,1034.5,1013.8,80,44,156.5
2007,1,전북,0.4,6,-4.1,17.2,1.3,8.8,1025.3,1032.6,1010.8,1027,1035.7,1014.9,77,28,161.1
2007,2,전북,3.7,10.4,-1.7,58.1,1.5,9,1020.2,1029.1,1006.4,1021.8,1031.9,1008.4,75,23,191.5
2007,3,전북,6.7,13.1,1.2,110.4,2.1,10.5,1017.5,1026.5,997.1,1019.1,1030.2,1000,75,24,171.1
2007,4,전북,10.8,17.6,4.3,37.5,2,9.1,1015.5,1026.9,1004.5,1017.1,1029.5,1006.4,70,20,224.9
2007,5,전북,17.5,24,11.5,87.7,2,8.3,1007.6,1017.9,993.6,1009.2,1020.2,995,75,20,242.5
2007,6,전북,22,27.4,17.5,104,1.6,6.8,1007.2,1013,996.3,1008.8,1014.6,999.3,78,22,172.5
2007,7,전북,24.2,28.8,21,226.6,1.5,7.2,1003.3,1010.8,991.6,1004.9,1012.5,995.2,89,54,139.2
2007,8,전북,26.3,31.1,23.1,348.2,1.7,7.9,1007.4,1015.8,994,1009,1017.5,998,88,41,161.5
2007,9,전북,21.2,25.7,18.2,523,1.4,8,1010.6,1020.5,999,1012.2,1022.2,1002.1,91,50,116.4
2007,10,전북,14.2,20.9,9.3,46.3,1.2,7.8,1018.3,1025.9,1008,1019.9,1028.9,1011.2,79,33,199.9
2007,11,전북,6.2,13.2,0.9,9.4,1.3,7,1022.7,1033.1,1015.5,1024.4,1035.4,1016.9,75,29,198.8
2007,12,전북,2.4,7.7,-1.6,42.5,1.3,7.6,1021.3,1033.7,1009,1023,1035.2,1012.4,81,36,108.1
2007,1,제주,7.3,10.2,4.7,68.5,4.6,16.2,1023.6,1030.5,1015.6,1026.2,1033.1,1018.1,66,37,132.8
2007,2,제주,9.4,13.1,5.9,49.4,4.4,15,1018.5,1026.9,1005.9,1021,1029.3,1008.6,67,26,183.8
2007,3,제주,10.8,14.3,7.5,93.3,4.6,16.1,1016.4,1025,1001.1,1019,1027.4,1003.4,69,34,177.2
2007,4,제주,14,17.8,10.3,63.3,3.9,12.9,1014.8,1025.2,1000.5,1017.3,1027.7,1002.9,66,21,198
2007,5,제주,18.5,22.4,15.1,93.1,3.9,13.7,1007.5,1016.7,1000.6,1009.9,1019.3,995.7,78,27,234
2007,6,제주,21.3,24.3,18.9,112.3,3.2,9.1,1006.4,1011.6,998.3,1008.7,1013.9,1000.9,85,54,136.5
2007,7,제주,24.8,27.6,22.5,359.4,3,11.7,1002.6,1010.2,992.7,1004.9,1012.5,995,86,40,164.8
2007,8,제주,27.7,30.7,25.2,328.8,3.6,13.3,1006.8,1014.5,994.3,1009.3,1017.1,997,82,52,238.3
2007,9,제주,24.1,26.9,21.9,638.6,4.2,27.6,1008.6,1019.1,976.7,1011,1020.8,979.3,81,42,159.1
2007,10,제주,19,22.1,16.3,148.6,3.8,10.4,1016.6,1023.7,1006.5,1019.1,1026.2,1009.2,71,35,207.3
2007,11,제주,12.7,16.1,9.6,1.2,4.4,12.1,1021.2,1030.3,1014.3,1023.7,1032.8,1016.8,62,19,178.8
2007,12,제주,9.8,12.5,7.2,89.9,5.1,15,1019.7,1031.4,1010,1022.2,1034,1012.5,67,36,134
2007,1,청주,0.5,5.7,-3.9,11.2,1.2,5.7,1019.4,1026.7,1004.4,1026.6,1034,1011.5,63,14,151.7
2007,2,청주,4.3,10.5,-1.3,33.3,1.3,5.9,1014.4,1024.6,1001.6,1021.5,1031.6,1008.6,57,12,183.6
2007,3,청주,7.2,13.1,2.1,103.2,1.8,7.8,1011.4,1021.7,991.7,1018.4,1028.9,998.4,59,12,150.9
2007,4,청주,12.4,18.9,6.5,35.8,1.8,6.7,1009.4,1021.5,999.9,1016.3,1028.6,1006.6,49,9,212.9
2007,5,청주,18.9,24.8,13.7,145.5,1.9,7.9,1001.6,1012.3,985.3,1008.3,1019.1,992,57,12,230.8
2007,6,청주,23.1,28.2,18.8,81.2,1.8,6.5,1002,1008,992.5,1008.5,1014.5,999.1,61,12,166.2
2007,7,청주,24.7,28.4,21.7,273.2,1.7,6.6,998.2,1005.8,989.8,1004.6,1012.2,996.3,74,39,102.7
2007,8,청주,26.6,30.7,23.4,385.5,1.6,6.1,1002.4,1010.8,991.3,1008.8,1017.2,997.7,77,29,133.5
2007,9,청주,21.7,25.7,18.5,391.4,1.7,5.8,1005.9,1015.9,997.2,1012.4,1022.6,1003.8,81,35,85.9
2007,10,청주,15.4,20.7,11,43.5,1.3,5.5,1012.9,1020.9,1003.5,1019.7,1027.9,1009.9,68,21,179.7
2007,11,청주,7,12.7,2,8.8,1.3,6.4,1017,1027.5,1008.4,1024.1,1034.8,1015.2,61,20,193.2
2007,12,청주,2.2,6.5,-1.4,21.9,1.3,5.3,1015.7,1027.4,1004,1022.8,1034.8,1011.2,70,27,109.8
2007,1,충남,-0.4,5.4,-5.3,16.3,1.4,8.9,1025,1032.5,1011.8,1027.2,1035.3,1013.4,75,22,159.7
2007,2,충남,2.9,9.9,-2.9,38.8,1.6,9.1,1019.9,1029.5,1007.1,1022,1032,1008.7,69,18,186.2
2007,3,충남,6,12.2,0.5,125.1,2.2,12.1,1017,1026.7,997.8,1019,1030.1,999.6,73,19,161.5
2007,4,충남,10.6,17.2,4,29.7,2.1,10.1,1015.1,1026.9,1004.6,1016.8,1029.6,1006.9,69,17,227.3
2007,5,충남,17.2,23.4,11.5,104.3,2.3,9.2,1007.1,1017.9,992.2,1008.9,1020.2,994,77,18,228.7
2007,6,충남,22,27.3,17.3,119.2,1.8,8.6,1007,1012.9,997,1008.9,1015.2,999.1,74,22,173.4
2007,7,충남,24,28.2,20.8,244.9,1.8,7.5,1003.1,1010.8,993.1,1005.1,1012.6,996.7,85,51,107.2
2007,8,충남,26,30.4,22.8,357.5,2,8.7,1007.3,1015.8,994.7,1009.4,1018,998.8,86,43,135.1
2007,9,충남,21.3,25.6,17.8,388.8,1.9,8.5,1010.6,1020.5,1001.2,1012.7,1022.7,1004,85,41,97.1
2007,10,충남,14.5,20.9,9.6,40.4,1.4,7.4,1018.2,1026.1,1007.9,1020.3,1028.9,1010.9,79,25,186.8
2007,11,충남,6.2,13.1,0.6,14.8,1.5,8.3,1022.5,1033.1,1014.4,1024.7,1035.8,1016.3,73,27,193.9
2007,12,충남,1.7,6.9,-2.5,33.4,1.6,7.3,1021.2,1033.3,1010.2,1023.4,1035.5,1012,80,32,107.5
2007,1,충북,-0.9,5,-5.8,9.8,1.5,7.8,1019.4,1026.7,1004.4,1027.9,1035.9,1011.6,73,19,199.4
2007,2,충북,2.6,9.6,-3.4,38.8,1.7,8.3,1014.4,1027,1001.6,1022.8,1033.8,1009.4,68,15,195.9
2007,3,충북,5.5,11.8,-0.1,119.6,2.1,9.7,1011.4,1021.7,991.7,1019.5,1032.3,999.3,69,17,165.2
2007,4,충북,10.8,17.9,3.9,27.6,2,7.6,1009.4,1021.5,999.9,1017,1030.6,1006.8,59,13,222
2007,5,충북,17.2,24,11.1,118.3,1.9,8.1,1001.6,1012.3,985.3,1009.2,1021.5,992.1,68,17,240.5
2007,6,충북,21.5,27.5,16.2,117.9,1.5,6.7,1002,1008,992.5,1009.7,1017,999.9,71,19,184.7
2007,7,충북,23.2,27.5,19.9,298.1,1.5,7.2,998.2,1005.8,989.8,1006.1,1013.5,997.6,82,41,107.5
2007,8,충북,25.2,29.9,21.7,416.4,1.4,6.8,1002.4,1010.8,991.3,1010.5,1018.9,1001.4,85,45,148.6
2007,9,충북,20.4,24.8,17,358.9,1.5,6.4,1005.9,1015.9,997.2,1014.1,1024.2,1004.4,84,45,93.2
2007,10,충북,13.4,20.1,8.3,33.4,1.2,6.9,1012.9,1020.9,1003.5,1020.8,1030.5,1010.7,79,31,179.7
2007,11,충북,4.8,11.8,-0.9,14.6,1.4,7.2,1017,1027.5,1008.4,1024.4,1035.3,1015.2,74,20,206.7
2007,12,충북,0.2,5.3,-3.9,23.4,1.6,7.4,1015.7,1027.4,1004,1023.1,1034.9,1011.2,77,29,133.7
2006,1,강원,-2.3,3.2,-6.9,37.9,1.8,7.7,1021.4,1032.3,1012.1,1026,1037.4,1015.6,70,18,172.6
2006,2,강원,-0.9,4.5,-5.9,20.1,2.4,9.9,1020.6,1035.2,1004.2,1026,1040.8,1010.3,67,15,185.7
2006,3,강원,4.1,10.2,-1.8,15.1,2.7,10.4,1012,1024.2,999.3,1017,1027.7,1005.5,58,11,248
2006,4,강원,9.6,15.3,4.5,96.9,2.7,10.2,1008.2,1025,991.3,1011.4,1027.7,998.1,69,13,170.7
2006,5,강원,16,21.9,10.7,121.6,2.1,8.5,1010.3,1022.2,996.8,1012.9,1026.4,999,78,18,214.6
2006,6,강원,19.9,25.3,15.5,148.1,1.9,8.7,1005.4,1015.7,990,1007.8,1017.9,994,82,30,226
2006,7,강원,21.5,25,18.9,849.1,1.6,8.5,1004.6,1015.7,993.8,1007.2,1018.5,996.9,95,57,99.7
2006,8,강원,24.9,29.9,21.2,153.5,1.7,8.9,1006.7,1014.1,999.8,1009.1,1019.5,1001.9,86,44,212.8
2006,9,강원,17.8,23.7,12.9,66.8,1.7,8.9,1013.6,1023.3,1001.3,1016.2,1026.3,1005.7,86,31,202.9
2006,10,강원,15.1,21.4,10,129.6,1.8,11.8,1016.5,1027.8,1003.7,1019.7,1029.9,1009.5,81,21,190.4
2006,11,강원,6.2,11.4,1.4,72.4,2.2,9,1016.6,1032.7,1002.3,1020.9,1034.9,1008.9,75,18,158.6
2006,12,강원,-0.6,5,-5.1,20,1.8,8.3,1022.3,1033.4,1008.3,1027.5,1042.4,1015,75,20,194.1
2006,1,경기,-1.6,4.1,-6.5,36.6,1.3,6,1021.7,1030.3,1011.4,1025.8,1034.4,1015.2,74,24,186.3
2006,2,경기,-0.7,5.1,-6,14.2,1.7,6.8,1022.2,1036.3,1006.5,1026.2,1040.5,1010.6,66,21,199.2
2006,3,경기,4.5,11.2,-1.5,13.3,2.2,8.5,1013.3,1023.6,1002,1017.4,1027.6,1006.1,61,13,257.1
2006,4,경기,11.1,17.4,5.7,73.2,2.3,8.4,1007.4,1021.2,994.6,1011.5,1025.1,998.6,64,12,195.5
2006,5,경기,17.8,24.1,12.1,130.5,1.7,7.2,1008.8,1020.5,994.1,1012.4,1024.4,998,70,19,256
2006,6,경기,21.3,26.9,16.8,188.4,1.5,8.2,1003.7,1013,990.7,1007.4,1016.9,994.3,79,29,237.9
2006,7,경기,23.1,26.8,20.4,780.6,1.4,7,1002.7,1012.5,992.2,1006.5,1016.4,995.7,86,49,125.8
2006,8,경기,26.3,31.8,22.3,81.9,1.4,7.2,1005.2,1014.3,997,1009.4,1019.5,1001,79,40,247.9
2006,9,경기,19.5,25.7,14.3,17.6,1.3,5.5,1011.5,1020.3,1001.8,1015.2,1024.5,1005.4,76,29,237.2
2006,10,경기,16.2,23,10.8,33.2,1.2,6.6,1015.4,1024.5,1006,1019.2,1028.3,1009.7,78,17,213.2
2006,11,경기,6.9,12.8,1.5,45.8,1.6,7.1,1016.4,1029,1004.3,1020.4,1032.9,1008.3,70,16,173.6
2006,12,경기,-0.4,5.5,-5.2,13.3,1.2,6.8,1023,1033.3,1011.9,1027.1,1038.7,1016.2,74,21,163.6
2006,1,경남,2.2,7.9,-2.5,23.1,1.5,7.4,1022.6,1032.1,1010.4,1024.6,1034.4,1013.3,62,18,171
2006,2,경남,2.8,8.5,-2.4,37.1,1.9,8.1,1023.1,1035.7,1009.2,1025,1038.5,1011.4,59,16,186.7
2006,3,경남,7.4,14,1.2,15.8,2.1,8.8,1014.9,1025.1,1002.4,1016.5,1027.1,1004.1,61,18,242.7
2006,4,경남,12.4,18,7,136.2,2.1,10.7,1010.1,1022.9,995.4,1011.7,1024.7,999.1,69,17,199.7
2006,5,경남,17.4,23.1,12.6,245.7,1.8,9.1,1011.4,1023.2,996.7,1012.9,1024.6,999.2,76,25,207.6
2006,6,경남,21.5,27.1,16.9,215.6,1.7,8.6,1006.6,1015.2,993,1008.1,1016.7,994.8,81,31,241.6
2006,7,경남,23.7,27.2,21.1,625.6,1.5,12.4,1005.8,1015.4,993.4,1007.3,1017.1,994.7,88,59,126.1
2006,8,경남,26.9,32.3,23.1,122.1,1.4,7,1007,1016.2,997.7,1008.4,1017.6,999,78,43,281.3
2006,9,경남,19.9,25.3,15.7,108.5,1.5,8.2,1013,1021.7,994.7,1014.8,1023.6,999.5,80,36,192.6
2006,10,경남,17.4,24.5,12.3,27.6,1.2,7.8,1017.2,1025.5,1007.5,1018.9,1027.9,1009,77,26,241.2
2006,11,경남,10.1,15.8,5,28.5,1.7,8,1018.1,1028.8,1007,1020,1031.1,1009.1,71,14,172.8
2006,12,경남,3.4,9.5,-1.4,13.9,1.5,8.2,1024.3,1035.8,1011.1,1026.4,1038.4,1014.2,71,17,205.9
2006,1,경북,0.2,5.5,-4.3,38,2.2,8.7,1023.4,1033.2,1013,1025.2,1036.3,1014.5,71,34,177.6
2006,2,경북,1.2,6.5,-3.5,38.1,2.6,9.8,1023.5,1035.9,1008.7,1025.5,1038.8,1010.5,73,32,187.9
2006,3,경북,5.9,12.2,-0.2,15.5,2.8,10.2,1015.3,1025.8,1002.3,1017,1027.7,1004.5,67,23,257.4
2006,4,경북,11,16.9,5.4,105.9,2.8,10.7,1010.7,1025.8,995.9,1012.1,1027.3,997.6,73,26,199.4
2006,5,경북,16.7,22.5,11.3,139,2.1,8.4,1012.7,1025.1,997.6,1013.7,1026.1,998.8,76,25,248.2
2006,6,경북,20.9,26.5,15.9,75,1.8,7.7,1007.7,1017,993.2,1008.7,1017.6,994.4,81,38,257.2
2006,7,경북,22.3,26,19.7,633.2,1.5,10.4,1007,1017.6,994.5,1008,1019,997.1,91,56,124.3
2006,8,경북,25.8,31.1,21.9,132.1,1.7,8.2,1008.2,1016.5,998.4,1009.3,1018.1,1000.9,83,43,255.7
2006,9,경북,18.6,24.2,14,69.1,1.9,10,1014.4,1023.3,994.6,1015.8,1024.9,1001.9,81,38,210.5
2006,10,경북,16.1,23,10.7,34.1,1.8,10.3,1018.1,1026.8,1006.7,1019.6,1029,1009.4,79,29,219.4
2006,11,경북,8.1,13.8,3.1,68.9,2.2,9.5,1018.8,1031.2,1008.3,1020.6,1033.5,1010.3,76,24,150.9
2006,12,경북,1.6,7.4,-3.1,25.9,2.1,9.3,1024.7,1036.3,1011.2,1027,1039,1014.4,73,38,198.9
2006,1,광주,2.6,7,-1.1,16.1,1.6,8.1,1015.9,1024.7,1004.2,1024.9,1033.8,1012.7,64,15,140.1
2006,2,광주,2.5,7.5,-1.9,51.9,2,7.6,1017.1,1030.1,1003.5,1026,1039.6,1012.3,62,8,145.1
2006,3,광주,7.3,13.5,2,15,2,8.1,1009.1,1017.3,997.1,1017.8,1026.3,1005.8,56,8,217.4
2006,4,광주,12.2,17.9,7.4,87.8,2.1,8.2,1003.7,1014.8,992.3,1012.2,1023.4,1000.6,65,13,167.6
2006,5,광주,18.4,23.9,13.7,204.3,2,10.5,1004.2,1014.5,989.8,1012.5,1022.9,997.9,70,17,169.6
2006,6,광주,22.6,27.7,18.4,226.7,1.8,9.5,999.4,1008.2,987.9,1007.6,1016.5,996,71,24,188.5
2006,7,광주,24.5,27.7,22.1,478.3,2.1,12,998.4,1007.7,979.3,1006.5,1015.8,987.2,84,50,59.8
2006,8,광주,27,31.8,23.7,295.5,1.4,10.1,1000.1,1009.2,990,1008.1,1017.2,997.7,76,39,181.7
2006,9,광주,20.5,25.4,16.3,46.8,1.7,9.7,1005.8,1014.2,990.3,1014.1,1022.6,998.4,70,27,166
2006,10,광주,18.2,24.4,13.2,18.2,1.1,6.1,1010.3,1017.6,1000.2,1018.6,1026.1,1008.4,66,20,221.2
2006,11,광주,11,16,6.5,41.7,2,8,1011.3,1020.7,999.5,1019.9,1029.4,1007.9,62,21,144.7
2006,12,광주,3.6,8.1,-0.2,37.9,1.5,6.4,1017.7,1027.7,1007.6,1026.6,1036.8,1016,70,21,146.7
2006,1,대구,2.6,7,-1.2,14.8,2.3,8.5,1017.2,1026.5,1006.1,1024.7,1034.1,1013.3,49,11,171.6
2006,2,대구,3.1,8.1,-1.3,25.2,2.7,8.5,1017.6,1030.2,1003.2,1025.1,1038.1,1010.4,48,10,173.8
2006,3,대구,8.2,14.1,2.8,11.5,2.9,11.4,1009.3,1018.9,997.2,1016.5,1026.4,1004.3,42,7,233
2006,4,대구,13.4,19.1,8.6,64.9,2.9,13.3,1004.5,1018.1,990.9,1011.5,1025.3,997.5,52,8,176
2006,5,대구,18.9,24.3,14.2,120.3,2.6,8.8,1006,1017.9,991.2,1012.9,1025.1,998.1,59,14,181.7
2006,6,대구,23.4,28.8,18.6,64,2.5,7.1,1001.1,1009.7,987.2,1007.9,1016.5,993.9,61,19,197.1
2006,7,대구,24.2,27.7,21.5,568.1,2.1,12.2,1000.5,1010.6,988.6,1007.2,1017.5,995.3,80,36,77.5
2006,8,대구,28.2,33.3,24.3,127.6,2.3,6.9,1001.9,1010.7,992.7,1008.5,1017.4,999.1,68,29,211.9
2006,9,대구,20.6,25.4,16.5,75.7,2.2,7.3,1008.1,1016.8,991.4,1015,1023.8,998.2,67,28,151.3
2006,10,대구,18.6,24.7,13.7,16.7,1.7,7.4,1011.9,1020.2,1002.3,1018.7,1027,1009,62,18,216.5
2006,11,대구,10.2,15,5.8,35.2,2,8.5,1012.8,1024.1,1002.5,1019.7,1031.1,1009.3,57,13,141.9
2006,12,대구,3.6,8.6,-0.5,7.5,2.1,9.2,1018.9,1030.4,1006.3,1026.1,1037.8,1013.2,54,11,160.4
2006,1,대전,0.3,5.2,-3.8,31.2,1.4,7.4,1016.5,1024.9,1005.7,1025.5,1034,1014.4,65,18,149.4
2006,2,대전,0.9,5.9,-3.9,33.1,1.8,6.8,1017.3,1030.6,1001.1,1026.2,1040.1,1009.9,60,11,157.7
2006,3,대전,6.1,12.1,0.4,8.1,2.2,8.3,1008.7,1017.7,997.2,1017.5,1026.6,1005.8,52,7,216.4
2006,4,대전,11.7,17,7,94.2,2.3,7.8,1003.3,1016.2,991.5,1011.8,1024.8,999.8,60,11,155.7
